epoch,train_loss,val_auroc,val_f1
1,1.3229014873504639,0.4305110322954677,0.42420681551116335
2,1.1367603010601468,0.3456437779217679,0.2897196261682243
3,0.794218381245931,0.31420301469835965,0.08976157082748948
4,0.5993974837991927,0.3591677181734475,0.09239940387481371
5,0.4907745288478004,0.4108698802987416,0.10477657935285054
6,0.42186810904079014,0.43424743375507285,0.06367041198501873
7,0.31750258472230697,0.4753990041946594,0.09012131715771231
8,0.2601168966955609,0.4896561572826791,0.07985480943738657
9,0.23908129500018227,0.4969222112335027,0.08633093525179857
10,0.21152486403783163,0.494650104013914,0.08944543828264759
11,0.21318542957305908,0.49120890597824235,0.08775137111517367
12,0.1914727414647738,0.49612292398458546,0.06844106463878327
13,0.16919239030943978,0.4935822562493606,0.05847953216374269
14,0.1775395075480143,0.4985506257886301,0.057692307692307696
15,0.1434678758184115,0.4981904136684514,0.05859375
16,0.16843478795554903,0.5056653480203253,0.05905511811023622
17,0.13906698011689717,0.5097044129181871,0.05859375
18,0.14228799442450205,0.5123942809398766,0.05859375
19,0.11383118563228184,0.5118315827166388,0.05905511811023622
20,0.10888262424204084,0.510024127817754,0.05905511811023622
21,0.1204404520491759,0.5144894792483716,0.05917159763313609
22,0.10234612060917748,0.5140536012686288,0.06299212598425197
23,0.10375587559408611,0.5130315793063466,0.06299212598425197
24,0.0958207721511523,0.510169065238891,0.055445544554455446
25,0.09701241014732255,0.5059083313439962,0.04819277108433735
26,0.07593455041448276,0.5034284094396889,0.04819277108433735
27,0.10061161344250043,0.5061577089656584,0.04790419161676647
28,0.08187557467155987,0.5068909218019984,0.04790419161676647
29,0.08022303879261017,0.5072042424035741,0.048
30,0.0813031035164992,0.506093765985745,0.048
31,0.0814160510069794,0.5066607270743103,0.048
