epoch,train_loss,val_auroc,val_f1
1,1.6623685558636982,0.3901672748354534,0.07038123167155426
2,0.865261260420084,0.8210129420591346,0.6294227188081937
3,0.3236530531818668,0.8272772226579818,0.6606741573033708
4,0.2052445998415351,0.8057838556764314,0.6539027982326951
5,0.1688896156847477,0.7792112846570951,0.6544117647058824
6,0.1429899794360002,0.7720731166660982,0.652014652014652
7,0.11659609448785584,0.7646088394775432,0.6505494505494506
8,0.10744924331083894,0.7656138099785151,0.6532738095238095
9,0.10294955565283696,0.7592951778467415,0.6516034985422741
10,0.0877535562030971,0.7566308870170173,0.655223880597015
11,0.08459643321111798,0.7519971524059611,0.6552494415487714
12,0.07468292854415874,0.7448653787129558,0.6528497409326425
13,0.07353741927848507,0.7398756948470484,0.6526946107784432
