epoch,train_loss,val_auroc,val_f1
1,0.8550707768267534,0.872103383009924,0.703076923076923
2,0.5156144610070806,0.8981494901613069,0.7032457496136012
3,0.4193014882387608,0.8970731166660983,0.7161345987920621
4,0.36551989086969633,0.8844465095658698,0.7081081081081081
5,0.35484655389166253,0.8754049722061181,0.6996644295302014
6,0.3331692918079106,0.8558000545646762,0.6793478260869565
7,0.3184223339313597,0.85980075367459,0.6773888363292336
8,0.2892368949773743,0.8533148040787095,0.6837004405286343
9,0.2701731211557163,0.8418498277802408,0.6707638279192274
10,0.2665428389597127,0.8431585274358012,0.6654578422484134
11,0.2604059924877535,0.8377851856904137,0.6636851520572451
12,0.24763107100340326,0.8406349111618865,0.6492537313432836
