epoch,train_loss,val_auroc,val_f1
1,2.3164175351460776,0.5102798997374075,0.48735157459989675
2,1.8663861221737332,0.4039459212904546,0.44407158836689037
3,1.162255002392663,0.3272239368413873,0.2981549815498155
4,0.7728900379604764,0.3345922995600723,0.2689210950080515
5,0.5240207248263888,0.3644664597756028,0.15964523281596452
6,0.4787357482645247,0.38475769873478155,0.16030534351145037
7,0.39004339940018123,0.4115135729632029,0.17114914425427874
8,0.3749818222390281,0.4305685809773898,0.16644295302013423
9,0.3035623679558436,0.4510580431743,0.1868421052631579
10,0.2958439605103599,0.4529017324284691,0.1837270341207349
11,0.31345005830128986,0.4554786345189783,0.19245773732119636
