epoch,train_loss,val_auroc,val_f1
1,0.9117790530985734,0.8324459468676465,0.667964946445959
2,0.5971774231261155,0.8395926405892984,0.5945330296127562
3,0.27577251764967686,0.8268189646352693,0.5761957730812013
4,0.14672821956708676,0.7873235173754392,0.5859613428280773
5,0.1403528301147964,0.7592589434914572,0.46893317702227433
6,0.07629150533535349,0.7556482965590151,0.47520184544405997
7,0.12501952072649491,0.7664994202503154,0.5174973488865323
8,0.059647345732105526,0.7499786856733623,0.5159958720330238
9,0.03255729693516091,0.7699491440166422,0.5355555555555556
10,0.10035287238855473,0.7495534648569384,0.4824561403508772
11,0.04421201728992018,0.7732880332844525,0.5562248995983936
12,0.056919966165277024,0.7652397435460219,0.5226554267650158
