epoch,train_loss,val_auroc,val_f1
1,0.9977469944953918,0.5513153070968182,0.3992773261065944
2,0.9292587184906006,0.7096178767520378,0.6045112781954888
3,0.6920232796669006,0.660307182075504,0.10792580101180438
4,0.40812790155410766,0.717657640759813,0.14789915966386555
5,0.21212742775678634,0.715532602394025,0.09012131715771231
6,0.13665801763534546,0.7084669031135967,0.046511627906976744
7,0.07731596574187279,0.7161059577805817,0.08070175438596491
8,0.040051209814846514,0.7270508645090884,0.2857142857142857
9,0.033704269379377365,0.7120029499028068,0.2688821752265861
10,0.025313247963786124,0.7143432629676363,0.171900826446281
11,0.021898708306252956,0.7278629403539882,0.22468354430379747
12,0.02114267634227872,0.7396561572826791,0.28270676691729324
13,0.020744386566802858,0.7290096511271017,0.23604465709728867
14,0.016504587829113005,0.7064782764382908,0.28826151560178304
15,0.014415163025259971,0.6744023462810763,0.3103953147877013
16,0.012738138176500798,0.7021535995634826,0.2596599690880989
17,0.010330571178346872,0.6997919721720152,0.2986822840409956
18,0.019640224459581076,0.7000562698223238,0.3218390804597701
19,0.010219854675233364,0.7156775398151621,0.3124087591240876
20,0.019362817956134676,0.7014715411110732,0.2878338278931751
21,0.008102785907685756,0.7206182007298025,0.2908545727136432
22,0.00940968976356089,0.6986218156396004,0.2765957446808511
