epoch,train_loss,val_auroc,val_f1
1,0.9277740231615753,0.8451812570337278,0.6699801192842942
2,0.6532072813614554,0.8537773249667496,0.6702937976060935
3,0.4212208874376395,0.8554782082324456,0.6761421319796954
4,0.2684582906661062,0.8385471728677147,0.6251256281407035
5,0.2053596289173181,0.793716749650445,0.5496828752642706
6,0.15320212877697859,0.806280479487092,0.5581874356333677
7,0.13673645314270919,0.8002975479998636,0.58125
8,0.11375866321250502,0.8037653889438325,0.6095617529880478
9,0.0924585926458755,0.7858411059577806,0.5454545454545454
10,0.09540253737941384,0.7817295723493504,0.5788423153692615
11,0.07686885076265768,0.8096609316918459,0.611214953271028
12,0.06707448957408797,0.7874183661289773,0.5407636738906089
13,0.0744578141683212,0.8141113630938172,0.5813221406086044
