epoch,train_loss,val_auroc,val_f1
1,0.9084290124682098,0.8534000613852608,0.6606822262118492
2,0.6541008141201005,0.8770035467039525,0.7091836734693877
3,0.5851387926358951,0.8783953722334004,0.7288296860133207
4,0.535280870295796,0.8817395900828701,0.6975717439293598
5,0.5124491541517582,0.8801431470176995,0.7098166127292341
6,0.495611306824703,0.8708096033830098,0.6674418604651163
7,0.49037144748354144,0.8481013197831054,0.6882591093117408
8,0.47802322672996594,0.8579314872284554,0.6235011990407674
9,0.4664802308610306,0.8615058998056133,0.7292490118577075
10,0.4591667523143791,0.8674163625822733,0.7423255813953489
11,0.45476217514912604,0.8447240647273471,0.6702470461868958
12,0.4494230107592029,0.849147853221021,0.7012195121951219
13,0.441951934469076,0.8408246086689628,0.6490649064906491
14,0.4436507058355648,0.8512473143948438,0.7061224489795919
