epoch,train_loss,val_auroc,val_f1
1,1.7789931987461292,0.5517298707499233,0.48760330578512395
2,1.073296330477062,0.7175254919346589,0.5620689655172414
3,0.6351744924720965,0.83610241960236,0.6796431467964315
4,0.43449784736884267,0.845778058179586,0.6845637583892618
5,0.3624014701498182,0.8402427275517511,0.6876553438276719
6,0.32954381327880056,0.8354342154622652,0.6883876357560568
7,0.30038138753489446,0.827487168775364,0.680637049455155
8,0.29331248057515996,0.8222704873307644,0.6820809248554913
9,0.2493395224997872,0.8135742420625447,0.6766417290108063
10,0.22766193512238955,0.8120268219486408,0.6786885245901639
11,0.22148631513118744,0.8058904273096205,0.671118530884808
12,0.20334621734525027,0.7988780138457866,0.664983164983165
13,0.20634071019135022,0.8002698393752343,0.6710853355426678
14,0.18188928851955816,0.7967039525287317,0.6610597140454163
