epoch,train_loss,val_auroc,val_f1
1,0.8189995332433301,0.802678358285305,0.656172328086164
2,0.6365841691908629,0.7954144357671453,0.6399331662489557
3,0.5426226540987671,0.798372864304471,0.639141205615194
4,0.48797101147561206,0.8019664597756027,0.6284722222222222
5,0.45287480072777264,0.7936602666848548,0.5742971887550201
6,0.42985618438409723,0.8262967636326433,0.5954825462012321
7,0.40608354666723095,0.8254420591344678,0.6066734074823054
8,0.39973161566870014,0.8204204037786037,0.6326344576116681
9,0.38486460699394287,0.8270448964976297,0.6543438077634011
10,0.37482127769603557,0.8162257442962862,0.6457399103139013
11,0.3629286777478433,0.8041511782559766,0.5882352941176471
12,0.36318635964110907,0.8130776182518841,0.6502732240437158
13,0.3476002397744552,0.8283919619411384,0.645224171539961
14,0.3490101157323174,0.8194015789653174,0.6235294117647059
15,0.34501660724166827,0.8139237970194045,0.6370370370370371
16,0.33171722298789874,0.8207273300821881,0.6535947712418301
17,0.32695981810097635,0.8133888074207959,0.6411657559198543
18,0.3269321474986585,0.8026442553626846,0.6142034548944337
19,0.32492370803365594,0.8083650206322682,0.6362807657247037
20,0.31874253544882825,0.812576731575896,0.62320230105465
21,0.31626484905307,0.8158399549841421,0.6426592797783933
22,0.31706232271293405,0.8187195205129079,0.6478102189781022
23,0.31746705592032004,0.8117774443269787,0.619188921859545
