epoch,train_loss,val_auroc,val_f1
1,1.0950493514537811,0.7715402585001535,0.4659400544959128
2,0.6963210466660952,0.871252941377076,0.7092198581560284
3,0.570221963158825,0.8684138730689219,0.6750261233019854
4,0.50336957500692,0.8497766258568361,0.6169724770642202
5,0.4531588180546175,0.8546981038775023,0.6490649064906491
6,0.4258522327270424,0.8333134399618047,0.6394984326018809
7,0.3934758313392338,0.8285965794768612,0.6529351184346035
8,0.37375946133805993,0.8181269822323775,0.6043478260869565
9,0.3650062373071386,0.8176154383930703,0.6178343949044586
10,0.3506565887415618,0.7997923984585478,0.5755879059350504
11,0.3325534055107518,0.8043835044163284,0.5951115834218916
12,0.33383640071801973,0.8044836817515261,0.5547945205479452
