epoch,train_loss,val_auroc,val_f1
1,0.8881932190235924,0.7419708931555435,0.6227164416203336
2,0.5600748557378264,0.7963906319271561,0.5990783410138248
3,0.36717742681503296,0.8046435392013095,0.6367713004484304
4,0.283135266865001,0.7848830269754119,0.6045627376425855
5,0.24231623891083634,0.76973919789926,0.5452695829094608
6,0.21226007064037464,0.7761548102172355,0.5809617271835132
7,0.1938116766293259,0.7778642192135865,0.5773809523809523
8,0.1815619090681567,0.7694301401630119,0.5722543352601156
9,0.16501378695316174,0.7630230535756916,0.5670498084291188
10,0.16410390851909623,0.7671750844047335,0.5446985446985447
11,0.14959084308322737,0.7680233946049176,0.5376569037656904
12,0.14047381325679667,0.7625797155816254,0.5436105476673428
13,0.1287687024759019,0.7696475462947173,0.56312625250501
