epoch,train_loss,val_auroc,val_f1
1,1.0416115427017212,0.4057139446850595,0.20789473684210527
2,0.7546408355236054,0.7182693619343178,0.5993150684931506
3,0.48459268689155577,0.7525555877638713,0.6318926974664679
4,0.3445552629232407,0.7602862940353989,0.6230769230769231
5,0.2775492584705353,0.7547914606281758,0.6222935044105854
6,0.2384600841999054,0.74745080653412,0.5561797752808989
7,0.19452049136161803,0.7365122941036047,0.5615942028985508
8,0.1764558306336403,0.7275602769157317,0.546112115732369
9,0.15142423063516616,0.7132690209050916,0.4970178926441352
10,0.12947722285985946,0.7099205401902944,0.5241635687732342
11,0.12730671748518943,0.7059134467823892,0.5162523900573613
12,0.1200407811999321,0.7020747365549227,0.4935323383084577
13,0.09998035430908203,0.7016079528015551,0.4870259481037924
14,0.08824299037456512,0.6953458036353716,0.49067713444553485
