epoch,train_loss,val_auroc,val_f1
1,1.0281409666393742,0.8033540224397232,0.6247288503253796
2,0.6969306965668997,0.8807484738942127,0.7109004739336493
3,0.5335519806002126,0.8455968864031649,0.6955602536997886
4,0.42954223783630313,0.8277738464686423,0.6659528907922913
5,0.3740106098579638,0.823672970023531,0.64
6,0.34571326591751794,0.8141326774204549,0.5671267252195734
7,0.2993607430747061,0.8067856290284077,0.5487179487179488
8,0.2894861964565335,0.8214520171878731,0.6084959816303099
9,0.2651343575932763,0.80249505507622,0.582639714625446
10,0.2458066399576086,0.7984815673703236,0.5429638854296388
11,0.2388911352238872,0.803151536336664,0.5447570332480819
12,0.24056172890193533,0.8020282713228524,0.5412371134020618
