epoch,train_loss,val_auroc,val_f1
1,0.798345092257021,0.8081902431538383,0.6458015267175573
2,0.6346220284582598,0.8078769225522627,0.655421686746988
3,0.5472239784808027,0.7920489035910376,0.5954337899543379
4,0.4855350173509168,0.8076296763632643,0.6512820512820513
5,0.4499122030414611,0.8027764041878387,0.6275862068965518
6,0.4250452736385255,0.8049994884561605,0.60727969348659
7,0.4071203415455083,0.7993469290318181,0.5975494816211122
8,0.39305128651880933,0.8060119189714559,0.6194029850746269
9,0.3827461135010474,0.8065085427821165,0.6158301158301158
10,0.37190773488269024,0.8142349861883162,0.6350974930362117
11,0.3649677894567784,0.800197370664666,0.6562228024369017
12,0.35319454314209253,0.8188026463867955,0.6597402597402597
13,0.3462207299682934,0.8011970125839785,0.6375
14,0.34483263426618616,0.8161852470756743,0.6528776978417267
15,0.33918468933920615,0.8037035773965828,0.6289881494986327
16,0.33317736668784625,0.8036097943593765,0.6253574833174452
17,0.3220074273969816,0.8032474508065341,0.6081871345029239
18,0.32869032702662726,0.8110975173072332,0.646180860403863
19,0.30664924626411655,0.8042556184565017,0.6075949367088608
20,0.3232555889447216,0.8206314156123179,0.6456266907123535
21,0.3107627648197615,0.8020687685434642,0.5865284974093264
22,0.3064941025593064,0.8047799508917914,0.6133333333333333
23,0.31440478616316797,0.8040829724107357,0.6195348837209302
24,0.3073774830625934,0.8068517034409849,0.6143277723258096
25,0.30196058043378143,0.8087763871363777,0.6336448598130842
26,0.3102904204647296,0.8069518807761825,0.6297322253000923
27,0.3024003239488413,0.8105497391126419,0.6256109481915934
28,0.30084995044903323,0.8147230842683217,0.6319921491658489
29,0.2967448805572958,0.8030982505200694,0.6199616122840691
30,0.3039093276434265,0.7943806909252122,0.6089438629876308
