epoch,train_loss,val_auroc,val_f1
1,0.8656116856469048,0.6413502199638509,0.5178066704352742
2,0.5051456598771943,0.8444864099853359,0.6792156862745098
3,0.2167072424458133,0.8787982130068547,0.6816608996539792
4,0.12574013322591782,0.8860642669576783,0.6823308270676691
5,0.09718362469640043,0.8887690550080143,0.7002967359050445
6,0.0789539325568411,0.8881125737475702,0.7150153217568948
7,0.06860701305170853,0.8873218122293081,0.7223942208462333
8,0.05893186148669985,0.885904409507895,0.7332624867162593
9,0.053980036845637694,0.8854568086485011,0.7350427350427351
10,0.0503085941179759,0.8861132899089452,0.7321814254859611
11,0.042586454966415964,0.8851946424308564,0.7268722466960352
12,0.054891927271253534,0.8837836340074344,0.7276688453159041
13,0.04372355119428701,0.8846703099955665,0.7211646136618141
14,0.03881534230377939,0.8837665825461242,0.727076591154261
15,0.04001174339403709,0.8842845206834226,0.7234513274336283
