epoch,train_loss,val_auroc,val_f1
1,0.9240767812069226,0.8516224465436688,0.6940874035989717
2,0.6545628750983905,0.8584941854516932,0.6978131212723658
3,0.42198368447571405,0.8846106298809808,0.7276688453159041
4,0.2776742838175872,0.8243720799372506,0.5577596266044341
5,0.2215549068694765,0.8113959178801623,0.541993281075028
6,0.1680331122085982,0.8183337312007639,0.5560344827586207
7,0.14779090702445374,0.8258619513692326,0.6079207920792079
8,0.12327718441356195,0.7961583057668041,0.5536105032822757
9,0.1130032021508151,0.813446356102718,0.5766345123258306
10,0.09584251424783598,0.7826983084950381,0.5388828039430449
11,0.09396901466927893,0.7772972581250214,0.49821215733015495
12,0.0818638055559557,0.758015252532142,0.5150214592274678
13,0.06916883327950367,0.779752668553695,0.5388127853881278
