epoch,train_loss,val_auroc,val_f1
1,0.6886925299962362,0.40014451113460425,0.10316139767054909
2,0.45294567611482406,0.7007276711114143,0.4981060606060606
3,0.20251939983831513,0.7282018381475294,0.5319740500463392
4,0.11068282545440727,0.7301989905534905,0.5322128851540616
5,0.07572483975026342,0.731584421784947,0.5048923679060665
6,0.057358523830771446,0.7344000443337994,0.5140640155189137
7,0.05056846959309445,0.7354614978003615,0.5150631681243926
8,0.04475992400613096,0.7366870715820346,0.5226615236258437
9,0.03419989885555373,0.7378870681717422,0.540796963946869
10,0.03230422849042548,0.7394430140163012,0.5343511450381679
11,0.02909592083758778,0.7403637929270538,0.5454545454545454
12,0.026896422625415854,0.7413634348463664,0.5320574162679426
13,0.02456419640738103,0.743462896020189,0.5288461538461539
14,0.02130576895756854,0.7424888312928417,0.520039100684262
15,0.020725678859485522,0.7426668059202675,0.5161923454367027
16,0.021405090112239122,0.743200729802544,0.5214007782101168
17,0.017544489302155044,0.743895576850936,0.5418250950570342
18,0.01592771716726323,0.7437890052177473,0.5419847328244275
19,0.016681519595699176,0.744217423183167,0.5383141762452107
20,0.012953785998332832,0.7439659141288409,0.5411089866156787
21,0.01257221341236598,0.7441364287419432,0.5461465271170314
22,0.013845152014659511,0.7439424683695395,0.5447619047619048
23,0.013507764967572358,0.744059697166047,0.544243577545195
24,0.01320621027197275,0.7441087201173141,0.5374280230326296
25,0.011670182019265162,0.7441321658766156,0.5433746425166825
26,0.012210578812907139,0.7442387375098044,0.5438931297709924
27,0.009948063331345717,0.743925416908229,0.5433746425166825
28,0.009663992716620365,0.743810319544385,0.5447619047619048
29,0.00977325951680541,0.743878525389626,0.5459715639810426
30,0.010078879926974574,0.7441044572519866,0.5447619047619048
31,0.009897758459879292,0.7438721310916347,0.5433746425166825
32,0.010027098779877027,0.7439765712921598,0.5433746425166825
33,0.008453418837032385,0.7441705316645637,0.5456273764258555
34,0.009792620342017876,0.744215291750503,0.5438931297709924
35,0.010383375687524676,0.7443666234696314,0.5438931297709924
36,0.009925222334762415,0.7447161784264913,0.5433746425166825
37,0.008673975761565898,0.7448355386556629,0.5433746425166825
38,0.00908428787564238,0.7449335845581967,0.5433746425166825
39,0.00855815656379693,0.7449932646727826,0.5433746425166825
40,0.008102407497871254,0.7450870477099889,0.5419847328244275
41,0.008685938496556547,0.7451083620366267,0.5419847328244275
42,0.00896354511173235,0.7450636019506873,0.5435406698564593
43,0.012055293268834552,0.745046550489377,0.5435406698564593
44,0.007917945732414309,0.7448355386556629,0.5398655139289145
45,0.007901835902076628,0.7447950414350509,0.5412667946257198
46,0.008783850291769745,0.7448419329536542,0.5412667946257198
47,0.007648063383789526,0.7448291443576713,0.5407478427612655
48,0.0083209997198234,0.744824881492344,0.5407478427612655
49,0.009323837649491098,0.7448312757903353,0.5407478427612655
50,0.008158614289843373,0.7448334072229991,0.5407478427612655
