epoch,train_loss,val_auroc,val_f1
1,1.0913734348381268,0.7003322903522832,0.4065934065934066
2,0.6118785611846868,0.894312911366504,0.7189672293942403
3,0.43026907205143394,0.8939804078709546,0.702928870292887
4,0.37614841496243195,0.8785317839238823,0.7005649717514124
5,0.33513306015554595,0.8675421171094363,0.6852886405959032
6,0.29770469030036645,0.8645112198615421,0.6918123275068997
7,0.2821912263684413,0.8519357671452443,0.6631243358129649
8,0.26201638338320393,0.8495911912150872,0.6680161943319838
9,0.25334234272732453,0.8520551273744159,0.6707193515704154
10,0.2459425225525218,0.845652303652423,0.6738072054527751
11,0.22762823521214373,0.8451556798417624,0.6514994829369183
12,0.22420536858194015,0.8423720287828667,0.6766076421248836
