epoch,train_loss,val_auroc,val_f1
1,1.1766056617101033,0.4986763803157931,0.389031705227078
2,1.1396069592899747,0.5287626180813696,0.42536115569823435
3,1.1175828178723652,0.5563412253180098,0.28486646884273
4,1.0078893237643771,0.4950934420079801,0.10018552875695733
5,0.8605256610446506,0.51127954165672,0.17035775127768313
6,0.7212797072198656,0.48330022507928927,0.16583747927031509
7,0.5351110663678911,0.41819135149882347,0.08928571428571429
8,0.39274581604533726,0.3595407188896088,0.015209125475285171
9,0.3353464470969306,0.347747501960918,0.02330097087378641
10,0.2614734090036816,0.3436039968625311,0.03377110694183865
11,0.3016846693224377,0.3506952733349248,0.023715415019762844
12,0.28027597069740295,0.39582622855778743,0.007936507936507936
13,0.185537688434124,0.41083364594345734,0.022727272727272728
