epoch,train_loss,val_auroc,val_f1
1,1.026899286678859,0.524780036149098,0.4799498746867168
2,0.77947627220835,0.776306141936364,0.567814476458187
3,0.4528684935399464,0.8066641373665723,0.5848915482423336
4,0.2508457555834736,0.808742284213757,0.6100079428117554
5,0.17764877740825927,0.8111870374791119,0.6039215686274509
6,0.1608013936451503,0.8151046107151383,0.6140350877192983
7,0.13024734918560302,0.8166797394536712,0.662020905923345
8,0.11330906301736832,0.8206356784776456,0.6696035242290749
9,0.09339335534189429,0.8213283940933739,0.6672504378283712
10,0.11159221934420722,0.8220466869010674,0.672
11,0.07357052261275905,0.8246981891348087,0.6805054151624549
12,0.06627260727275695,0.8263948095351772,0.6880146386093321
13,0.06813731975853443,0.8291038604508407,0.6841628959276018
14,0.06125728839210102,0.8290143402789618,0.6913123844731978
15,0.05754314975014755,0.8297923132012415,0.6880146386093321
16,0.04966039130730288,0.8284772192476895,0.6855059252506837
17,0.05030864729945149,0.8288928486171264,0.6886446886446886
18,0.05208229087293148,0.830433874433039,0.6919518963922294
19,0.039476506278983185,0.8309283668110357,0.6945218198700093
20,0.04137114954314062,0.8318896429424003,0.6997193638914874
21,0.03814352343657187,0.8332089997612795,0.6990654205607477
22,0.040216268971562386,0.8338761381850425,0.6970260223048327
23,0.04294877525951181,0.8345027793881935,0.6950880444856349
24,0.037992830255201886,0.8353212495310849,0.6950880444856349
25,0.0371345921552607,0.8360587252327525,0.6970260223048327
26,0.037286428069429736,0.8368004637997477,0.70311027332705
27,0.03512680823249476,0.8374761279541657,0.7053231939163498
28,0.029367792952273573,0.8381134263206357,0.7026515151515151
29,0.03187495403523956,0.8385780786413396,0.7018867924528301
30,0.03029228826718671,0.8389425536268458,0.7019867549668874
31,0.03010326251387596,0.8399571155748048,0.7023474178403756
32,0.03636035256619964,0.8401510759472087,0.70311027332705
33,0.029575072894138948,0.8404984994714048,0.7040913415794482
34,0.02995558941204633,0.8410249633393582,0.7040913415794482
35,0.02540943751643811,0.8412999181529855,0.7026515151515151
36,0.029463290236890316,0.8416686560038196,0.7036688617121355
37,0.028754473264728273,0.8419862394707226,0.701688555347092
38,0.027258136542513967,0.8419841080380588,0.701688555347092
39,0.02593060177085655,0.8419521365481022,0.7037735849056603
40,0.0293545673069145,0.8421620826654845,0.704438149197356
41,0.024327828382541026,0.8423272686969273,0.704438149197356
42,0.027492567697273835,0.8424722061180642,0.704438149197356
43,0.02643383001642568,0.8424381031954438,0.704438149197356
44,0.026611045002937317,0.8424317088974524,0.704438149197356
45,0.02666882485417383,0.8424359717627802,0.704438149197356
46,0.025140825525990555,0.8424359717627801,0.704438149197356
47,0.026943263930401633,0.8424444974934353,0.704438149197356
48,0.02466698849041547,0.8424444974934352,0.704438149197356
49,0.02422766187893493,0.8424530232240903,0.704438149197356
50,0.02679876464286021,0.8424508917914266,0.704438149197356
