epoch,train_loss,val_auroc,val_f1
1,0.9382366421527433,0.8474938614739282,0.6817733990147783
2,0.6860911628805605,0.854681052416192,0.6288308740068105
3,0.3626695017617448,0.8603527947345088,0.664391353811149
4,0.2350360500745307,0.8462086075776694,0.6305525460455038
5,0.1581975068700941,0.7940076902090509,0.5564610011641443
6,0.12522194264946798,0.754384356989394,0.5108958837772397
7,0.12578156100992197,0.7957426763973673,0.4411764705882353
8,0.08150291348338351,0.8241802509975106,0.6055045871559633
9,0.07316200739592034,0.7665164717116257,0.5406643757159221
10,0.12687118834976976,0.7388504757357705,0.4830188679245283
11,0.06913401407392737,0.7670940899635099,0.5393258426966292
12,0.04612522114320357,0.7798272686969273,0.5698569856985699
13,0.059057766172502725,0.7913412679466629,0.5486935866983373
