epoch,train_loss,val_auroc,val_f1
1,0.9239564521211974,0.8160232581932273,0.5996055226824457
2,0.7844718812217175,0.862292398458548,0.7098402018502944
3,0.3491147679971977,0.8497403915015517,0.6431818181818182
4,0.1713674666071442,0.8417922790983188,0.6436781609195402
5,0.09883589339508138,0.8300651365822052,0.5767441860465117
6,0.07349328507839793,0.8202179176755447,0.6373850868232891
7,0.03968204105351592,0.8443883640828019,0.6241610738255033
8,0.07300232250479535,0.8556881543498277,0.5915492957746479
9,0.04774796705968468,0.828753239777649,0.6100217864923747
10,0.032756743283653765,0.8241141765849334,0.5683962264150944
11,0.03660703403383336,0.8252619530743784,0.6336633663366337
12,0.03209354250665597,0.8530835436346894,0.6666666666666666
