epoch,train_loss,val_auroc,val_f1
1,1.0080522472659748,0.5134642601370938,0.465569774527727
2,0.9195415178934733,0.7930677284043243,0.6458492003046459
3,0.6122854898373286,0.8224410019438667,0.6654772524531668
4,0.26337970327585936,0.7715594413941275,0.6234817813765182
5,0.11418892256915569,0.7983217099205402,0.62
6,0.06983160491411884,0.7895263530334551,0.6414728682170543
7,0.0376604930885757,0.7984453330150394,0.6514994829369183
8,0.030471528666870046,0.7349414282303993,0.583044982698962
9,0.017003531373726826,0.7296682638202094,0.5932047750229569
10,0.014171079460841915,0.7526365822050949,0.5891341256366723
11,0.011937534048532447,0.7150018756607441,0.5890688259109311
12,0.013875149423256516,0.7168071991269652,0.5837231057062675
13,0.021571161720203236,0.7322345087473996,0.5904255319148937
