epoch,train_loss,val_auroc,val_f1
1,0.8177313776355487,0.7953718071138696,0.6635802469135802
2,0.6432003916016681,0.785140930327729,0.6218776916451335
3,0.544279943930773,0.7893078811854176,0.6052393857271906
4,0.48845044114137354,0.780942007980084,0.6229221347331584
5,0.44244703538568597,0.8036737373392899,0.6512425021422451
6,0.4246276983983903,0.8036332401186781,0.6289881494986327
7,0.4128587315440649,0.8099145721788357,0.6064139941690962
8,0.3941532422313577,0.8130648296559014,0.6325757575757576
9,0.37575421208449505,0.8042215155338812,0.6104265402843602
10,0.37333576074937586,0.81031741295229,0.6429872495446266
11,0.3575749226474008,0.8194655219452307,0.6316812439261419
12,0.35778236153568677,0.816151144153054,0.6503496503496503
13,0.3450158004291915,0.8110079971353545,0.6167315175097277
14,0.3447866452482378,0.806598062953995,0.6141885325558795
15,0.33785834649334784,0.8053021518944172,0.6187739463601533
16,0.3376277723449021,0.8007600688879037,0.6193181818181818
17,0.32932896111086896,0.8197298195955394,0.638542665388303
18,0.32372182849132025,0.8176623299116734,0.6280834914611005
19,0.3161531255650426,0.805479060805511,0.6041055718475073
20,0.3117997232279759,0.8132907615182621,0.6167487684729064
21,0.3041704450200198,0.8136872079937251,0.6353790613718412
22,0.31896994769455417,0.8024332435289705,0.6169811320754717
23,0.3111618115850117,0.8075721276813425,0.6224299065420561
24,0.30694699793936236,0.7911409132762678,0.5754527162977867
25,0.30219329842053383,0.810965368482079,0.6166166166166166
26,0.30796885979269806,0.808358626334277,0.6192307692307693
27,0.2999156373056027,0.8079344712341847,0.6080947680157947
