epoch,train_loss,val_auroc,val_f1
1,0.837341739258296,0.7326394809535177,0.5776997366110623
2,0.561095806074814,0.8527073457695323,0.6640063846767758
3,0.36920566269209687,0.8470100262592505,0.6596774193548387
4,0.28338618177763175,0.8348885687003377,0.661498708010336
5,0.21863789289769991,0.8409226545714967,0.6690140845070423
6,0.1895321508948232,0.8347031340585888,0.6637706342311034
7,0.17417380979783098,0.8366832350032397,0.653211009174312
8,0.1533990438870141,0.8367791494731098,0.6572187776793623
9,0.14027886538648268,0.8343024247177984,0.6452795600366636
10,0.1277116677186019,0.830983784060294,0.6296650717703349
11,0.12287478385047174,0.8280424069842786,0.6428571428571429
12,0.11257931432673629,0.8358541076970296,0.6465753424657534
