epoch,train_loss,val_auroc,val_f1
1,0.9211743290245298,0.8779371142106879,0.7284287011807448
2,0.6518096863752297,0.8782184633223067,0.6503667481662592
3,0.4291403829580239,0.8510661426184224,0.703770197486535
4,0.29682041280590027,0.8445269072059475,0.6248624862486248
5,0.20632644944452486,0.8116644783957986,0.6090297790585975
6,0.1615100185655558,0.8029128158783209,0.56
7,0.14408379777522368,0.7905771493366981,0.5630252100840336
8,0.11490029277530289,0.8055238208914505,0.5287610619469026
9,0.11463514436036348,0.7926734133615252,0.5409326424870466
10,0.08836989724003662,0.7652067063397332,0.507399577167019
11,0.08311721972528506,0.7723757801043549,0.5127635960044395
12,0.07834084365027312,0.7835999045118167,0.5028702640642939
