epoch,train_loss,val_auroc,val_f1
1,1.0175626490797316,0.3600693141902261,0.03293413173652695
2,0.7362194018704551,0.7114807489001808,0.3937007874015748
3,0.4311642593571118,0.8533616955973128,0.6213592233009708
4,0.23444088441984995,0.8684351873955598,0.6472727272727272
5,0.1826187792633261,0.8717325137264265,0.6757369614512472
6,0.14117814494030817,0.8752557719196535,0.66270783847981
7,0.1287330612540245,0.8761040821198377,0.6986899563318777
8,0.1174632731292929,0.874739965215019,0.6803185437997725
9,0.10227385855146817,0.8728344644136002,0.6870229007633588
10,0.09166269243827888,0.8722611090270436,0.6762749445676275
11,0.08168733971459526,0.8750127885959826,0.6984126984126984
12,0.073863595990198,0.8755435153292637,0.6864686468646864
13,0.06588686111250094,0.8766667803430754,0.6892778993435449
14,0.05351413294140782,0.8759612761313644,0.6907894736842105
15,0.0691818090687905,0.8767264604576612,0.6838565022421524
16,0.05903428021286215,0.8759122531800976,0.6824324324324325
17,0.0598106820668493,0.8763918255294479,0.6961206896551724
18,0.055122150640402524,0.8760380077072605,0.6902654867256637
19,0.04363572371325323,0.8768884493401085,0.6944140197152245
20,0.04801478296784418,0.8767712205436006,0.6902654867256637
21,0.04473601235076785,0.8755499096272551,0.6772009029345373
22,0.04630804214892643,0.8776408450704225,0.6780432309442548
23,0.054257872115288465,0.8775662449271904,0.6978723404255319
24,0.04628192659999643,0.8796252088804011,0.7090719499478624
25,0.042273172310420444,0.8803712103127237,0.7052518756698821
26,0.04069062854562487,0.880486307676568,0.7029379760609358
27,0.04720470056469951,0.8803839989087066,0.7021739130434783
28,0.03912759978058083,0.8798959008287011,0.7019438444924406
29,0.04699920304119587,0.8801943014016301,0.7027027027027027
30,0.03149615194914596,0.8822852368447974,0.7191709844559585
31,0.034640874048428874,0.8825751116870717,0.706766917293233
32,0.035571914565350325,0.8829694267298708,0.7085590465872156
33,0.0376658754955445,0.8832507758414896,0.7094668117519043
34,0.03371748048812151,0.8832529072741533,0.7105263157894737
35,0.048674526690904586,0.8831612556696109,0.7064017660044151
36,0.03423956888062613,0.8826347918016574,0.7043189368770764
37,0.03629184081884367,0.8823982027759779,0.7089715536105032
38,0.032470520053591044,0.8826923404835795,0.7079261672095548
39,0.04517884133383632,0.8830461583057668,0.7079261672095548
40,0.04147907838757549,0.8833765303686527,0.7103825136612022
41,0.030584107785086547,0.8835086791938069,0.7064017660044151
42,0.03063388049070324,0.8836109879616684,0.7058823529411765
43,0.03427932431389179,0.8837537939501416,0.7064017660044151
44,0.033216059407485385,0.88382626266071,0.7092511013215859
45,0.02714438603392669,0.8838113426320635,0.7113062568605928
46,0.03186998809022563,0.8837942911707533,0.7127192982456141
47,0.03012895610715662,0.8838028169014085,0.7127192982456141
48,0.03266159012647612,0.8837985540360809,0.7127192982456141
49,0.026836784024323736,0.8837964226034171,0.7127192982456141
50,0.03074094293905156,0.8837942911707535,0.7127192982456141
